Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF
James Bailey,1958.0,446.0,105.0,8360.0,1479.0,3068.0,0.48207301173402867,0.0,11.0,0.0,1479.0,3057.0,0.48380765456329733,0.48207301173402867,831.0,1182.0,0.7030456852791879,747.0,1437.0,2184.0,362.0,210.0,324.0,759.0,1530.0,3789.0,12.54200956937799,0.527998260908341,0.003585397653194263,0.3852672750977836,9.700933014354067,19.655885167464113,14.55712918660287,6.222045454545456,1.1657177033492823,2.277200956937799,17.68641148325359,21.019772727272727,0.6000000000000001,9.899999999999999,10.4,0.06000598086124403,-2.779318181818182,-0.06633971291866031,-2.824545454545455,-1.7999999999999998,1980.0,1988.0,9.0,0
James Blackwell,1969.0,13.0,0.0,80.0,8.0,13.0,0.6153846153846154,0.0,0.0,0.0,8.0,13.0,0.6153846153846154,0.6153846153846154,2.0,3.0,0.6666666666666666,2.0,9.0,11.0,11.0,4.0,0.0,5.0,8.0,18.0,11.6,0.6284916201117319,0.0,0.23076923076923078,2.8,13.0,8.0,20.0,2.6,0.0,25.9,10.6,0.1,0.1,0.2,0.091,-2.1,0.2,-1.9,0.0,1995.0,1995.0,1.0,0
James Collins,1974.0,23.0,0.0,103.0,21.0,55.0,0.38181818181818183,9.0,20.0,0.45,12.0,35.0,0.34285714285714286,0.4636363636363636,8.0,14.0,0.5714285714285714,7.0,7.0,14.0,3.0,6.0,3.0,8.0,12.0,59.0,15.3,0.4823413996075867,0.36363636363636365,0.2545454545454545,7.7,7.8,7.7,5.4,3.0,1.9,11.6,29.8,0.0,0.0,0.0,0.008,-1.1,-4.2,-5.2,-0.1,1998.0,1998.0,1.0,0
James Cotton,1976.0,19.0,0.0,92.0,14.0,39.0,0.358974358974359,0.0,7.0,0.0,14.0,32.0,0.4375,0.358974358974359,21.0,27.0,0.7777777777777778,4.0,12.0,16.0,0.0,4.0,1.0,9.0,9.0,49.0,12.307608695652174,0.4815251572327044,0.1794871794871795,0.6923076923076923,5.155434782608696,15.226086956521739,10.194565217391306,0.0,2.305434782608696,0.825,13.628260869565217,29.84021739130435,-0.1,0.0,0.0,0.008228260869565214,-7.672826086956522,-7.055434782608696,-14.664130434782608,-0.30000000000000004,1998.0,1999.0,2.0,0
James Donaldson,1958.0,889.0,659.0,25242.0,2976.0,5204.0,0.5718677940046119,0.0,0.0,0.0,2976.0,5204.0,0.5718677940046119,0.5718677940046119,1892.0,2552.0,0.7413793103448276,1953.0,5230.0,7183.0,723.0,328.0,1193.0,1386.0,1946.0,7844.0,13.705368037397987,0.619894798067926,0.0,0.49039200614911604,8.662582204262737,22.53174074954441,15.73856667458997,3.8282188416131846,0.6464503605102607,2.6929958006497112,17.796022502178907,12.731380239283734,30.3,29.4,59.6,0.11366603280247205,-1.23324221535536,1.2544013945012282,0.02782267649156171,12.899999999999999,1981.0,1995.0,15.0,0
James Edwards,1956.0,840.0,467.0,18716.0,3734.0,7530.0,0.49588313413014606,1.0,17.0,0.058823529411764705,3733.0,7513.0,0.4968720883801411,0.4959495351925631,2212.0,3118.0,0.7094291212315587,1058.0,2489.0,3547.0,983.0,220.0,448.0,1305.0,2729.0,9681.0,13.67605257533661,0.5437590991606305,0.0022576361221779548,0.4140770252324037,6.376394528745458,15.161776020517207,10.755417824321436,7.849129087411839,0.5680326992947211,1.4057437486642443,12.707453515708483,22.786621072878813,17.200000000000003,17.2,34.49999999999999,0.08829782004701858,-1.430898696302629,-1.1804338533874759,-2.5864554391964094,-2.5999999999999996,1978.0,1996.0,19.0,0
James Ennis,1991.0,148.0,36.0,2881.0,301.0,681.0,0.4419970631424376,108.0,290.0,0.3724137931034483,193.0,391.0,0.4936061381074169,0.5212922173274597,190.0,238.0,0.7983193277310925,141.0,336.0,477.0,133.0,87.0,41.0,117.0,282.0,900.0,11.750538007636239,0.5727231074683093,0.42584434654919234,0.34948604992657856,5.633877125997918,13.715203054494967,9.653210690732385,7.1664699757028805,1.5819160013884068,1.284380423464075,13.004095800069422,14.360222145088512,3.3,2.7,6.0,0.09991183616799723,-0.461055189170427,0.18792086081221798,-0.27313432835820894,1.3,2015.0,2017.0,3.0,0
James Harden,1990.0,615.0,402.0,20688.0,4005.0,9053.0,0.44239478625869877,1382.0,3801.0,0.3635885293343857,2623.0,5252.0,0.49942878903274945,0.5187230752236828,4226.0,4951.0,0.8535649363764896,475.0,2618.0,3093.0,3526.0,904.0,274.0,2068.0,1564.0,13618.0,22.92705916473318,0.6062446133354227,0.41986081961780625,0.5468905335247984,2.6205626450116006,13.911480085073471,8.353083913379738,29.130969644238206,2.204944895591647,1.0528422273781903,15.203407772621809,28.016004447022432,68.8,22.5,91.2,0.21184662606341845,5.881888051044084,0.1029050657385924,5.970548143851508,41.7,2010.0,2017.0,8.0,0
James Hardy,1957.0,82.0,17.0,1814.0,179.0,369.0,0.48509485094850946,0.0,1.0,0.0,179.0,368.0,0.48641304347826086,0.48509485094850946,64.0,93.0,0.6881720430107527,153.0,317.0,470.0,110.0,58.0,67.0,78.0,192.0,422.0,11.4,0.5147345823575331,0.0027100271002710027,0.25203252032520324,8.9,19.1,13.9,7.3,1.5,2.0,16.0,10.8,1.2,1.3,2.5,0.066,-1.6,1.3,-0.3,0.8,1979.0,1982.0,4.0,0
James Johnson,1988.0,474.0,145.0,9355.0,1416.0,2969.0,0.47692825867295385,184.0,621.0,0.2962962962962963,1232.0,2348.0,0.524701873935264,0.5079151229370158,553.0,798.0,0.6929824561403509,409.0,1222.0,1631.0,866.0,367.0,460.0,665.0,1035.0,3569.0,14.754730090860502,0.5374805729913377,0.20916133378241833,0.2687773661165376,5.01552111170497,15.010475681453768,9.996718332442544,14.826616782469268,2.0110101549973276,3.9148797434526994,16.71652592196686,19.306830571886692,4.699999999999999,12.399999999999999,17.0,0.0871649385355425,-0.9998824158204168,2.221838588989845,1.263185462319615,7.7,2010.0,2017.0,8.0,0
James Jones,1981.0,709.0,93.0,11098.0,1205.0,3003.0,0.4012654012654013,776.0,1937.0,0.40061951471347446,429.0,1066.0,0.4024390243902439,0.5304695304695305,531.0,632.0,0.8401898734177216,226.0,1051.0,1277.0,366.0,227.0,218.0,231.0,930.0,3717.0,11.317012074247613,0.5664293464347104,0.645021645021645,0.21045621045621046,2.4346999459362046,10.725572175166699,6.6919805370337,4.962308524058389,1.0701387637412145,1.4710758695260406,6.6562714002522965,14.59642277887908,15.299999999999999,9.899999999999999,25.099999999999998,0.10892665345107223,0.35377545503694363,-0.9138943953865561,-0.5466029915300054,4.1,2004.0,2017.0,14.0,0
James Lang,1984.0,11.0,0.0,55.0,4.0,9.0,0.4444444444444444,0.0,0.0,0.0,4.0,9.0,0.4444444444444444,0.4444444444444444,3.0,5.0,0.6,5.0,6.0,11.0,2.0,0.0,3.0,2.0,14.0,11.0,6.6,0.4910714285714286,0.0,0.5555555555555556,10.2,12.9,11.5,5.2,0.0,4.2,15.2,10.6,0.0,0.0,0.1,0.047,-3.5,-0.5,-4.0,0.0,2007.0,2007.0,1.0,0
James Michael,1993.0,108.0,3.0,856.0,131.0,245.0,0.5346938775510204,3.0,10.0,0.3,128.0,235.0,0.5446808510638298,0.5408163265306123,61.0,116.0,0.5258620689655172,79.0,106.0,185.0,36.0,33.0,46.0,41.0,107.0,326.0,14.639836448598132,0.5506012700986354,0.04081632653061224,0.47346938775510206,10.606892523364486,12.751869158878502,11.744859813084112,5.767990654205607,1.8533878504672898,4.126985981308412,12.17535046728972,17.05163551401869,1.0,1.4,2.4000000000000004,0.13441121495327102,-2.1384345794392523,1.216121495327103,-0.8917056074766356,0.30000000000000004,2015.0,2017.0,3.0,0
James Nunnally,1991.0,13.0,0.0,165.0,15.0,46.0,0.32608695652173914,8.0,25.0,0.32,7.0,21.0,0.3333333333333333,0.41304347826086957,6.0,9.0,0.6666666666666666,1.0,18.0,19.0,8.0,6.0,2.0,7.0,11.0,44.0,6.1,0.4403522818254604,0.5434782608695652,0.1956521739130435,0.7,12.4,6.4,7.0,1.8,1.0,12.3,15.1,-0.2,0.1,-0.1,-0.021,-5.2,-1.8,-7.0,-0.2,2014.0,2014.0,1.0,0
James Posey,1977.0,864.0,479.0,23260.0,2495.0,6091.0,0.4096207519290757,1035.0,2967.0,0.3488372093023256,1460.0,3124.0,0.4673495518565941,0.49458217041536695,1394.0,1701.0,0.8195179306290418,755.0,3306.0,4061.0,1413.0,917.0,298.0,981.0,2330.0,7419.0,12.371504729148754,0.5423689658802475,0.4871121326547365,0.2792644885897225,3.6863628546861564,16.37220120378332,10.061173688736028,9.573697334479792,2.080653482373173,0.9471668099742048,12.450210662080826,15.33787188306105,24.0,28.000000000000004,51.70000000000001,0.10661573516766983,0.27279879621668107,0.9298065348237315,1.2072269991401545,18.8,2000.0,2011.0,12.0,0
James Ray,1958.0,85.0,7.0,695.0,121.0,269.0,0.44981412639405205,1.0,2.0,0.5,120.0,267.0,0.449438202247191,0.4516728624535316,54.0,87.0,0.6206896551724138,55.0,136.0,191.0,65.0,34.0,35.0,87.0,142.0,297.0,11.25913669064748,0.48327258526425415,0.007434944237918215,0.32342007434944237,8.223021582733812,20.008345323741008,14.172230215827339,11.303165467625899,2.136115107913669,2.5392805755395687,22.086906474820143,21.19798561151079,-0.8,0.7,-0.09999999999999998,-0.00551942446043165,-3.803165467625899,0.07223021582733812,-3.7309352517985612,-0.30000000000000004,1981.0,1983.0,3.0,0
James Robinson,1971.0,381.0,51.0,6935.0,1050.0,2662.0,0.3944402704733283,400.0,1151.0,0.3475238922675934,650.0,1511.0,0.4301786896095301,0.4695717505634861,382.0,574.0,0.6655052264808362,199.0,461.0,660.0,715.0,205.0,71.0,504.0,648.0,2882.0,11.203114635904829,0.49441425120772947,0.432381667918858,0.21562734785875282,3.181211247296323,7.730612833453496,5.409747656813265,16.55861571737563,1.5345205479452055,0.7147368421052631,14.726647440519107,21.492689257390047,1.0,4.8,5.7,0.03992545061283346,-0.6129199711607787,-2.0321845710165825,-2.681701514059121,-1.1,1994.0,2001.0,8.0,0
James Scott,1973.0,8.0,0.0,32.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,3.0,2.0,0.0,2.0,5.0,1.0,-4.1,0.0563063063063063,0.5,0.25,3.8,18.2,11.1,13.2,3.4,0.0,18.4,16.0,-0.2,0.1,-0.1,-0.187,-11.6,2.5,-9.1,-0.1,1997.0,1997.0,1.0,0
James Silas,1950.0,67.0,34.0,1447.0,251.0,573.0,0.43804537521815007,0.0,5.0,0.0,251.0,568.0,0.44190140845070425,0.43804537521815007,246.0,286.0,0.8601398601398601,26.0,83.0,109.0,222.0,40.0,6.0,107.0,109.0,748.0,15.7,0.5351725716902295,0.008726003490401396,0.49912739965095987,1.9,6.9,4.3,22.4,1.3,0.2,13.3,22.9,2.2,0.2,2.4,0.078,0.2,-3.1,-2.8,-0.3,1977.0,1982.0,6.0,0
James Singleton,1982.0,243.0,19.0,3252.0,362.0,783.0,0.4623243933588761,35.0,120.0,0.2916666666666667,327.0,663.0,0.49321266968325794,0.4846743295019157,195.0,234.0,0.8333333333333334,321.0,589.0,910.0,109.0,97.0,117.0,140.0,390.0,954.0,13.987023370233704,0.5383990247866721,0.1532567049808429,0.2988505747126437,11.530934809348093,20.733210332103322,16.17610701107011,5.171248462484624,1.5472324723247233,2.6928659286592866,13.671248462484625,14.42020295202952,3.6999999999999993,4.3,8.1,0.11975246002460024,-1.4911746617466173,0.9096248462484626,-0.5543665436654367,1.2,2006.0,2012.0,7.0,0
James Southerland,1991.0,4.0,0.0,30.0,5.0,15.0,0.3333333333333333,3.0,6.0,0.5,2.0,9.0,0.2222222222222222,0.43333333333333335,1.0,2.0,0.5,0.0,8.0,8.0,0.0,1.0,2.0,1.0,3.0,14.0,11.8,0.44080604534005036,0.4,0.13333333333333333,0.0,31.5,15.5,0.0,1.7,5.6,5.9,25.6,-0.1,0.0,0.0,-0.023,-8.1,-5.2,-13.3,-0.1,2014.0,2014.0,1.0,0
James Thomas,1981.0,33.0,2.0,267.0,22.0,39.0,0.5641025641025641,0.0,0.0,0.0,22.0,39.0,0.5641025641025641,0.5641025641025641,10.0,20.0,0.5,29.0,47.0,76.0,5.0,4.0,7.0,14.0,48.0,54.0,9.168539325842696,0.5648535564853557,0.0,0.5128205128205128,12.805617977528092,20.123595505617978,16.558426966292135,2.9280898876404495,0.7887640449438202,1.8943820224719101,22.588764044943822,10.588764044943819,0.1,0.2,0.4,0.07040449438202248,-3.8471910112359553,-1.1977528089887641,-5.044943820224719,-0.2,2005.0,2006.0,2.0,0
James White,1983.0,67.0,18.0,583.0,71.0,162.0,0.4382716049382716,17.0,50.0,0.34,54.0,112.0,0.48214285714285715,0.49074074074074076,23.0,34.0,0.6764705882352942,8.0,60.0,68.0,35.0,17.0,6.0,25.0,53.0,182.0,9.908747855917667,0.5142405063291139,0.30864197530864196,0.20987654320987653,1.6279588336192108,12.337564322469984,6.917838765008577,9.410463121783877,1.5663807890222985,0.8389365351629503,11.893653516295025,16.255917667238425,0.2,0.5,0.8,0.0621869639794168,-2.701715265866209,-0.7204116638078902,-3.372898799313894,-0.2,2007.0,2013.0,7.0,0
James Wilkes,1959.0,66.0,22.0,991.0,139.0,300.0,0.4633333333333333,0.0,2.0,0.0,139.0,298.0,0.4664429530201342,0.4633333333333333,70.0,95.0,0.7368421052631579,71.0,107.0,178.0,74.0,33.0,19.0,67.0,134.0,348.0,11.162159434914228,0.5090696313633704,0.006666666666666667,0.31666666666666665,8.317759838546921,11.679313824419777,10.135519677093844,10.443794147325933,1.6218970736629668,1.0958627648839554,16.30595358224016,17.16629667003027,0.4,0.7999999999999999,1.2000000000000002,0.058006054490413725,-1.7822401614530778,-0.36922300706357214,-2.15146316851665,-0.1,1981.0,1983.0,3.0,0
James Worthy,1962.0,926.0,717.0,30001.0,6878.0,13204.0,0.5209027567403817,117.0,486.0,0.24074074074074073,6761.0,12718.0,0.531608743513131,0.5253332323538322,2447.0,3184.0,0.7685301507537688,1561.0,3147.0,4708.0,2791.0,1041.0,624.0,1859.0,1975.0,16320.0,17.731012299590013,0.55871429979952,0.036807028173280826,0.24113904877309905,6.171754274857506,11.34086530448985,8.875630812306259,13.999873337555417,1.681847271757608,1.171707609746342,11.396883437218758,22.8607613079564,51.4,29.60000000000001,81.29999999999998,0.1299071364287857,1.7843338555381485,-0.034785507149761655,1.7642945235158825,28.4,1983.0,1994.0,12.0,1
James Young,1996.0,89.0,0.0,751.0,72.0,196.0,0.3673469387755102,35.0,127.0,0.2755905511811024,37.0,69.0,0.5362318840579711,0.45663265306122447,23.0,42.0,0.5476190476190477,19.0,75.0,94.0,26.0,24.0,5.0,14.0,54.0,202.0,7.641011984021304,0.47090637821708314,0.6479591836734694,0.21428571428571427,2.7466045272969373,10.945539280958721,6.812117177097204,4.827163781624501,1.6017310252996004,0.5320905459387484,6.743941411451398,13.292276964047936,0.0,0.7,0.7,0.04648601864181092,-2.6712383488681755,-1.1356857523302264,-3.806924101198402,-0.4,2015.0,2017.0,3.0,0
JamesOn Curry,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2010.0,1.0,0
Jamie Feick,1975.0,201.0,35.0,4316.0,351.0,827.0,0.4244256348246675,12.0,30.0,0.4,339.0,797.0,0.42534504391468003,0.4316807738814994,197.0,313.0,0.6293929712460063,515.0,922.0,1437.0,139.0,117.0,90.0,152.0,439.0,911.0,12.408225208526416,0.4721577245211046,0.036275695284159616,0.3784764207980653,13.050834105653383,25.121153846153845,18.87671455050973,4.932043558850788,1.4272011121408712,1.5231464318813717,13.564712696941614,11.678892493049121,3.5,4.7,8.299999999999999,0.09128892493049119,-2.3373493975903616,0.7046570898980538,-1.681163113994439,0.4,1997.0,2001.0,5.0,0
Jamie Waller,1965.0,9.0,0.0,91.0,16.0,40.0,0.4,0.0,2.0,0.0,16.0,38.0,0.42105263157894735,0.4,10.0,18.0,0.5555555555555556,9.0,4.0,13.0,3.0,4.0,1.0,11.0,13.0,42.0,7.1000000000000005,0.4382303839732888,0.05,0.45,11.1,5.3,8.3,5.2,2.1,0.7,18.7,27.3,-0.2,0.1,-0.2,-0.09699999999999998,-5.8,-3.0,-8.9,-0.2,1988.0,1988.0,1.0,0
Jamie Watson,1973.0,102.0,7.0,1248.0,126.0,269.0,0.4684014869888476,12.0,38.0,0.3157894736842105,114.0,231.0,0.4935064935064935,0.49070631970260226,59.0,85.0,0.6941176470588235,39.0,110.0,149.0,117.0,65.0,17.0,93.0,151.0,323.0,9.237419871794872,0.527088772845953,0.1412639405204461,0.3159851301115242,3.8923076923076927,10.446874999999999,7.352644230769231,13.670192307692309,2.757291666666667,1.1125801282051282,23.410977564102566,14.6,-0.4,1.5,1.2,0.04532291666666667,-2.5367788461538465,1.5068910256410255,-1.0298878205128206,0.30000000000000004,1995.0,1999.0,5.0,0
Jamison Brewer,1981.0,54.0,1.0,468.0,35.0,94.0,0.3723404255319149,8.0,32.0,0.25,27.0,62.0,0.43548387096774194,0.4148936170212766,11.0,28.0,0.39285714285714285,15.0,35.0,50.0,56.0,19.0,2.0,32.0,34.0,89.0,7.047008547008547,0.4185477802859293,0.3404255319148936,0.2978723404255319,3.741880341880342,8.677777777777777,6.210470085470085,18.63653846153846,2.1724358974358977,0.31196581196581197,23.647435897435898,13.606196581196581,-0.5,0.5,-0.09999999999999998,-0.0015683760683760683,-3.9683760683760685,-0.4497863247863248,-4.418162393162393,-0.30000000000000004,2002.0,2005.0,4.0,0
Jan Van,1952.0,54.0,0.0,515.0,46.0,96.0,0.4791666666666667,0.0,2.0,0.0,46.0,94.0,0.48936170212765956,0.4791666666666667,67.0,82.0,0.8170731707317073,19.0,42.0,61.0,37.0,14.0,15.0,32.0,72.0,159.0,10.004271844660193,0.6019079345851001,0.020833333333333332,0.8541666666666666,4.126601941747573,9.23126213592233,6.697281553398058,9.010097087378643,1.2366990291262137,1.7244660194174755,19.512815533980582,12.73883495145631,0.6,0.6,1.2000000000000002,0.11606407766990291,-2.5425242718446603,0.7345631067961165,-1.8957281553398058,0.0,1977.0,1983.0,7.0,0
Jan Vesely,1991.0,162.0,25.0,2455.0,263.0,505.0,0.5207920792079208,0.0,2.0,0.0,263.0,503.0,0.5228628230616302,0.5207920792079208,64.0,157.0,0.40764331210191085,225.0,337.0,562.0,96.0,107.0,84.0,123.0,384.0,590.0,10.924562118126271,0.5138656633221851,0.0039603960396039604,0.3108910891089109,10.242810590631365,15.537718940936863,12.868309572301424,5.993441955193483,2.2272505091649695,2.6548268839103866,17.704317718940935,12.686680244399184,0.8,3.2,4.0,0.07847617107942974,-2.6331568228105913,2.091364562118126,-0.5417922606924643,0.9,2012.0,2014.0,3.0,0
