Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF,AllStar_MVP,Final_MVP,DPOY,Final,Champion,AllStar,First team,Second team,Third team,MVPs
John Starks,1966.0,866.0,420.0,23514.0,3953.0,9590.0,0.4122002085505735,1222.0,3591.0,0.34029518240044554,2731.0,5999.0,0.4552425404234039,0.4759124087591241,1701.0,2211.0,0.7693351424694709,417.0,1712.0,2129.0,3085.0,951.0,106.0,1533.0,2293.0,10829.0,13.961231606702393,0.5125988843909403,0.3744525547445256,0.2305526590198123,2.0645019988092197,8.304044399081397,5.231436590967083,21.99726545887556,2.1088840690652373,0.3120353831759803,12.67363272943778,23.02669473505146,20.4,29.6,50.0,0.10212477672875732,1.3358594879646166,-0.6328867908480054,0.7090882027728159,15.999999999999998,1989.0,2002.0,14.0,0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0
John Stockton,1963.0,1504.0,1300.0,47764.0,7039.0,13658.0,0.5153756040415873,845.0,2203.0,0.38356786200635495,6194.0,11455.0,0.5407245744216499,0.5463098550300189,4788.0,5796.0,0.8260869565217391,966.0,3085.0,4051.0,15806.0,3265.0,315.0,4244.0,3942.0,19711.0,21.836485637718788,0.6080549152776612,0.16129740811246154,0.4243666715478108,2.4656603299556155,7.2961121346620885,4.972389247131732,50.24840674985344,3.4637802529101416,0.450960974792731,20.79745414956871,18.862735533037434,142.70000000000005,65.0,207.6,0.2087840842475505,4.403079725316138,-0.9300833263545768,3.471899338413868,65.9,1985.0,2003.0,19.0,1,1.0,0.0,0.0,2,0,10.0,2.0,6.0,3.0,0.0
John Stroeder,1959.0,46.0,0.0,293.0,31.0,84.0,0.3690476190476191,0.0,2.0,0.0,31.0,82.0,0.3780487804878049,0.3690476190476191,20.0,30.0,0.6666666666666666,29.0,56.0,85.0,23.0,3.0,14.0,27.0,51.0,82.0,7.4655290102389085,0.4218106995884773,0.023809523809523808,0.35714285714285715,10.961092150170648,21.18430034129693,16.076450511945396,10.380546075085324,0.462457337883959,2.7802047781569965,21.961433447098976,17.77713310580205,-0.4,0.3,-0.1,-0.009245733788395905,-5.862457337883959,0.6252559726962457,-5.2372013651877145,-0.2,1988.0,1989.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
John Thomas,1976.0,208.0,27.0,2253.0,223.0,444.0,0.5022522522522522,0.0,2.0,0.0,223.0,442.0,0.5045248868778279,0.5022522522522522,114.0,193.0,0.5906735751295337,199.0,233.0,432.0,60.0,69.0,50.0,107.0,384.0,560.0,9.438970261873058,0.5293806246691372,0.0045045045045045045,0.4346846846846847,9.96924101198402,12.095472703062587,11.017354638260095,4.1841100754549485,1.6383044829116733,1.653661784287617,16.638881491344875,12.641766533510873,1.6,1.7000000000000002,3.2,0.06725477141588992,-2.662405681313804,-0.572791833111407,-3.2620062139369734,-0.8,1998.0,2006.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
John Turner,1968.0,42.0,0.0,345.0,43.0,98.0,0.4387755102040816,0.0,0.0,0.0,43.0,98.0,0.4387755102040816,0.4387755102040816,31.0,59.0,0.5254237288135594,38.0,40.0,78.0,12.0,6.0,4.0,32.0,40.0,117.0,7.8,0.4719264278799613,0.0,0.6020408163265306,12.6,12.6,12.6,5.0,0.9,0.7,20.5,19.6,-0.4,0.3,-0.1,-0.021,-5.3,-2.1,-7.4,-0.5,1992.0,1992.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
John Wall,1991.0,500.0,488.0,18031.0,3417.0,7888.0,0.4331896551724138,426.0,1327.0,0.32102486812358705,2991.0,6561.0,0.4558756287151349,0.4601926977687627,2159.0,2728.0,0.7914222873900293,292.0,1925.0,2217.0,4610.0,870.0,322.0,1913.0,1138.0,9419.0,19.533764072985413,0.5181925812471392,0.16823022312373226,0.34584178498985807,1.8292995396816596,12.178559148133768,6.95957517608563,42.4745993012035,2.4450612833453493,1.4116632466308023,17.474488381121404,27.201735899284568,19.7,20.7,40.40000000000001,0.1075594254339748,1.9999112639343348,0.4562753036437247,2.45618656757806,20.3,2011.0,2017.0,7.0,0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0
John Wallace,1975.0,381.0,45.0,6143.0,1152.0,2496.0,0.4615384615384616,15.0,50.0,0.3,1137.0,2446.0,0.464840556009812,0.4645432692307692,582.0,786.0,0.7404580152671756,328.0,733.0,1061.0,281.0,134.0,216.0,470.0,706.0,2901.0,13.931662054370827,0.5104087492610421,0.020032051282051284,0.3149038461538461,6.053849910467199,13.79627217971675,9.903483639915352,8.402099951163928,1.1547126811004396,2.530978349340713,14.306592869933256,24.27580986488687,1.6,4.9,6.4,0.05038857235878235,-2.9635845678007486,-1.5217971675077324,-4.477405176623798,-3.9,1997.0,2004.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
John Williams,1967.0,435.0,87.0,10952.0,1769.0,3921.0,0.4511604182606478,65.0,289.0,0.22491349480968856,1704.0,3632.0,0.4691629955947136,0.4594491201224177,803.0,1140.0,0.7043859649122807,632.0,1569.0,2201.0,1262.0,566.0,184.0,684.0,1020.0,4406.0,14.601378743608475,0.4981232759010537,0.07370568732466208,0.2907421576128539,6.229994521548576,15.964773557341125,11.001780496712929,16.451196128560994,2.5139152666179694,0.9803871439006576,13.473694302410516,19.08900657414171,5.8,14.2,19.9,0.08695882030679328,-0.22660701241782324,1.5855368882395908,1.3503378378378377,9.3,1987.0,1995.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny Davis,1956.0,352.0,212.0,9142.0,1635.0,3655.0,0.4473324213406293,25.0,112.0,0.22321428571428573,1610.0,3543.0,0.454417160598363,0.4507523939808482,1069.0,1294.0,0.8261205564142194,205.0,414.0,619.0,1630.0,261.0,32.0,664.0,634.0,4364.0,14.991435134543865,0.516527947428723,0.03064295485636115,0.3540355677154583,2.45709910304091,4.9841610150951645,3.697177860424415,26.48573616276526,1.3930102822139576,0.19502297090352225,13.624939838109825,22.238853642528984,10.5,6.199999999999998,16.599999999999998,0.08629468387661343,0.3748632684314155,-2.2308466418726747,-1.8559833734412603,0.30000000000000004,1977.0,1986.0,10.0,0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
Johnny Dawkins,1964.0,541.0,303.0,14859.0,2361.0,5175.0,0.456231884057971,180.0,545.0,0.3302752293577982,2181.0,4630.0,0.4710583153347732,0.4736231884057971,1082.0,1262.0,0.8573692551505546,333.0,1003.0,1336.0,2997.0,618.0,29.0,1108.0,837.0,5984.0,14.668174170536375,0.5221385342426549,0.10531400966183577,0.2438647342995169,2.4447540211319736,7.593788276465442,5.013951140722795,29.30477824887273,2.0355003701460395,0.1201965138973013,16.459620432061378,19.244558853220273,14.600000000000005,7.2,21.8,0.07051699306817416,0.0961370213338717,-1.9203243825291068,-1.8241873611952353,0.5999999999999999,1987.0,1995.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny High,1958.0,111.0,11.0,1667.0,118.0,269.0,0.4386617100371748,1.0,7.0,0.14285714285714285,117.0,262.0,0.4465648854961832,0.4405204460966543,73.0,165.0,0.4424242424242424,61.0,155.0,216.0,204.0,125.0,45.0,144.0,289.0,310.0,7.340731853629273,0.4537470725995316,0.026022304832713755,0.6133828996282528,4.223575284943012,10.183563287342533,7.292141571685662,14.702879424115178,3.5614277144571083,1.4771445710857833,30.556388722255548,11.872165566886625,-1.8,2.9000000000000004,1.1,0.03287882423515297,-3.92999400119976,3.2764247150569887,-0.6535692861427714,0.5,1980.0,1984.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny Moore,1959.0,438.0,333.0,11852.0,1749.0,3823.0,0.4574941145697097,93.0,355.0,0.2619718309859155,1656.0,3468.0,0.4775086505190311,0.46965733716976205,695.0,951.0,0.7308096740273397,333.0,1019.0,1352.0,3493.0,897.0,94.0,1009.0,1147.0,4286.0,16.746675666554168,0.5052529329661624,0.09285901124771123,0.2487575202720377,3.152016537293284,9.255307121160984,6.251206547418157,37.49890313871076,3.500607492406345,0.4397907526155924,19.308741140735737,17.655762740465747,14.0,13.0,26.9,0.10891149173135338,1.1776240296996288,0.15829395882551467,1.3143857576780291,9.900000000000002,1981.0,1990.0,10.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny Newman,1964.0,1159.0,512.0,28435.0,4456.0,9671.0,0.4607589701168442,600.0,1786.0,0.33594624860022404,3856.0,7885.0,0.4890298034242232,0.4917795470995761,3228.0,3984.0,0.8102409638554217,950.0,1586.0,2536.0,1688.0,1064.0,246.0,1656.0,3199.0,12740.0,12.917942676279232,0.5575999915966092,0.18467583497053044,0.41195326233067936,3.7524810972393183,6.471183400738527,5.101937752769474,9.22124142781783,1.8857499560400912,0.5658027079303675,12.674362581325829,19.769048707578683,36.1,14.099999999999998,50.1,0.08481480569720415,0.1809002989273782,-1.5170880956567612,-1.340151222085458,4.8,1987.0,2002.0,16.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny O'Bryant,1994.0,111.0,19.0,1305.0,145.0,359.0,0.403899721448468,4.0,7.0,0.5714285714285714,141.0,352.0,0.4005681818181818,0.4094707520891365,44.0,73.0,0.6027397260273972,100.0,159.0,259.0,55.0,23.0,13.0,62.0,154.0,338.0,6.844597701149426,0.43209245244426253,0.019498607242339837,0.20334261838440112,8.785823754789272,13.79272030651341,11.306436781609195,6.326896551724138,0.9197701149425288,0.8404597701149424,13.31432950191571,15.57325670498084,-0.9,0.7,-0.1,-0.0031770114942528747,-4.951034482758621,-1.7576245210727968,-6.680459770114942,-1.6,2015.0,2017.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny Rogers,1964.0,69.0,15.0,636.0,116.0,246.0,0.4715447154471545,0.0,7.0,0.0,116.0,239.0,0.4853556485355648,0.4715447154471545,19.0,28.0,0.6785714285714286,38.0,66.0,104.0,29.0,13.0,11.0,30.0,89.0,251.0,9.70754716981132,0.4858315267884794,0.028455284552845524,0.11382113821138212,6.683018867924528,11.528301886792455,9.132075471698114,6.573584905660378,0.9792452830188678,1.0264150943396226,10.424528301886793,18.46981132075472,0.1,0.4,0.4,0.032283018867924534,-3.1245283018867926,-2.079245283018868,-5.230188679245283,-0.6,1987.0,1988.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Johnny Taylor,1975.0,54.0,9.0,866.0,100.0,249.0,0.4016064257028112,28.0,71.0,0.39436619718309857,72.0,178.0,0.4044943820224719,0.4578313253012048,28.0,39.0,0.7179487179487181,36.0,84.0,120.0,26.0,32.0,20.0,44.0,124.0,256.0,8.734411085450347,0.4809137360985874,0.28514056224899603,0.1566265060240964,4.63325635103926,11.531177829099308,8.034180138568129,5.149422632794458,2.00161662817552,1.6658198614318709,14.11570438799076,16.161431870669748,-0.1,0.1,0.1,0.00653579676674365,-2.578983833718244,-0.964434180138568,-3.551963048498845,-0.30000000000000004,1998.0,2000.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jon Barry,1970.0,821.0,36.0,13880.0,1595.0,3672.0,0.4343681917211329,657.0,1676.0,0.39200477326968974,938.0,1996.0,0.4699398797595191,0.5238289760348583,868.0,1023.0,0.8484848484848485,318.0,1195.0,1513.0,1784.0,722.0,111.0,808.0,1016.0,4715.0,14.739387608069165,0.5719144517869446,0.4564270152505447,0.2785947712418301,2.5949135446685876,9.857917867435159,6.219625360230548,20.353760806916426,2.707384726224784,0.5650576368876079,16.451671469740635,15.97793227665706,21.7,15.700000000000005,37.39999999999999,0.12875814121037465,0.9374783861671472,-0.1440561959654179,0.7947334293948126,9.9,1993.0,2006.0,14.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jon Brockman,1988.0,150.0,10.0,1570.0,118.0,242.0,0.487603305785124,0.0,1.0,0.0,118.0,241.0,0.4896265560165975,0.487603305785124,84.0,136.0,0.6176470588235294,212.0,260.0,472.0,49.0,33.0,9.0,57.0,267.0,320.0,10.30968152866242,0.5300821627352239,0.004132231404958678,0.5619834710743802,15.181401273885351,19.3928025477707,17.236369426751594,4.602165605095542,1.1112101910828025,0.4249681528662421,15.915732484076436,10.379745222929936,1.9,1.7,3.7,0.11249108280254776,-2.145286624203821,0.013439490445859834,-2.0887261146496816,0.0,2010.0,2012.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jon Koncak,1964.0,784.0,379.0,16409.0,1444.0,3073.0,0.4698991213797592,19.0,84.0,0.2261904761904762,1425.0,2989.0,0.4767480762796922,0.4729905629677839,613.0,1027.0,0.5968841285296982,1064.0,2792.0,3856.0,785.0,542.0,791.0,624.0,2474.0,3520.0,9.841178621488208,0.4993077778534305,0.027334851936218683,0.33420110641067363,7.085050886708514,19.084161131086603,12.995258699494181,6.265732220123104,1.6388628191845938,3.0352367603144623,14.96609177890182,10.57793893594978,6.1,23.2,29.1,0.08523468828082152,-2.7464074593211043,2.667950514961302,-0.06461088427082701,8.2,1986.0,1996.0,11.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jon Leuer,1990.0,328.0,79.0,5407.0,898.0,1874.0,0.4791889007470651,124.0,367.0,0.3378746594005449,774.0,1507.0,0.5136031851360319,0.5122732123799361,276.0,361.0,0.7645429362880887,323.0,974.0,1297.0,282.0,124.0,95.0,229.0,507.0,2196.0,14.69889032735343,0.5401310481887408,0.19583778014941305,0.1926360725720384,6.503310523395599,20.469410024042908,13.3350841501757,8.263195857222119,1.173756241908637,1.4347882374699463,10.04477529128907,18.51194747549473,6.1,6.1,12.1,0.10824708710930274,-1.1957277603107084,0.05317181431477714,-1.118476049565378,1.3,2012.0,2017.0,6.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jon Sundvold,1962.0,502.0,71.0,8811.0,1647.0,3642.0,0.4522240527182866,226.0,576.0,0.3923611111111111,1421.0,3066.0,0.4634703196347032,0.4832509610104338,366.0,431.0,0.8491879350348028,132.0,422.0,554.0,1469.0,220.0,5.0,560.0,601.0,3886.0,12.481681988423562,0.5070935682892965,0.15815485996705106,0.11834157056562328,1.6583929179434798,5.452922483259561,3.5341731926001585,24.16637158097832,1.1864714561343774,0.011621836340937466,12.871478833276589,20.222721598002497,5.9,3.0,8.9,0.0483791851095222,-1.0933719214618092,-3.7153671546929976,-4.819237316990126,-6.2,1984.0,1992.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonas Jerebko,1988.0,488.0,94.0,8971.0,1143.0,2507.0,0.4559234144395692,266.0,756.0,0.35185185185185186,877.0,1751.0,0.500856653340948,0.5089748703629836,479.0,628.0,0.7627388535031847,639.0,1350.0,1989.0,387.0,271.0,123.0,368.0,961.0,3031.0,13.13394270426931,0.5444936263167727,0.3015556441962505,0.25049860390905465,7.900211793557017,17.667829673392042,12.635859993311785,6.645613643963883,1.5652212685319362,1.084472188161855,11.757540965332739,15.754587002563815,10.800000000000002,8.3,19.1,0.10189655556794117,-0.6146583435514436,-0.33759892988518553,-0.9391483669602052,2.4,2010.0,2017.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonas Valanciunas,1993.0,363.0,357.0,9483.0,1630.0,2932.0,0.5559345156889495,1.0,4.0,0.25,1629.0,2928.0,0.5563524590163934,0.5561050477489768,899.0,1151.0,0.7810599478714162,972.0,2113.0,3085.0,240.0,136.0,387.0,530.0,1033.0,4160.0,18.955161868606986,0.6049254894661532,0.001364256480218281,0.3925648021828104,11.843087630496678,25.714826531688285,18.761604977327853,4.223979753242645,0.7183380786670884,3.3097121164188548,13.500274174839186,18.99448486765792,21.200000000000006,12.5,33.599999999999994,0.1700648528946536,-0.5600864705262049,0.10005272593061268,-0.4600337445955921,3.6,2013.0,2017.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonathan Bender,1981.0,262.0,28.0,3847.0,509.0,1221.0,0.4168714168714169,101.0,297.0,0.3400673400673401,408.0,924.0,0.4415584415584416,0.4582309582309582,334.0,438.0,0.7625570776255708,153.0,429.0,582.0,170.0,43.0,169.0,258.0,391.0,1453.0,10.970470496490774,0.5138924256571316,0.2432432432432433,0.35872235872235875,4.601507668312972,12.399896022874966,8.58741876787107,7.38115414608786,0.5890044190278138,3.1727839875227453,15.292747595528985,19.900805822719,0.2,3.6,3.9,0.04715622563036132,-2.9780348323368857,-0.5838835456199636,-3.5648817260202748,-1.5,2000.0,2010.0,11.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Jonathan Gibson,1988.0,17.0,0.0,231.0,35.0,95.0,0.3684210526315789,15.0,45.0,0.3333333333333333,20.0,50.0,0.4,0.4473684210526316,21.0,29.0,0.7241379310344828,1.0,21.0,22.0,26.0,8.0,0.0,21.0,21.0,106.0,9.5,0.491833704528582,0.4736842105263158,0.30526315789473685,0.5,11.1,5.5,18.8,1.8,0.0,16.3,26.3,-0.3,0.2,-0.1,-0.03,-3.3,-2.2,-5.5,-0.2,2017.0,2017.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonathan Kerner,1975.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,-0.177,-12.2,-2.0,-14.2,0.0,1999.0,1999.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonathon Simmons,1990.0,133.0,10.0,2205.0,299.0,663.0,0.4509803921568628,48.0,149.0,0.3221476510067114,251.0,514.0,0.4883268482490272,0.4871794871794872,168.0,224.0,0.75,36.0,220.0,256.0,184.0,71.0,30.0,129.0,249.0,814.0,10.637414965986396,0.5344293292714953,0.22473604826546004,0.3378582202111614,1.9212244897959183,10.989387755102038,6.57374149659864,12.167619047619047,1.6262585034013606,1.131292517006803,14.474285714285712,18.33183673469388,0.6,3.4000000000000004,4.0,0.08680408163265307,-2.173197278911565,0.6419047619047621,-1.5681632653061224,0.2,2016.0,2017.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jonny Flynn,1990.0,163.0,90.0,3738.0,551.0,1379.0,0.3995649021029732,118.0,349.0,0.33810888252149,433.0,1030.0,0.4203883495145631,0.4423495286439449,284.0,351.0,0.8091168091168092,44.0,263.0,307.0,634.0,122.0,7.0,382.0,179.0,1504.0,11.24812734082397,0.4904006677796327,0.25308194343727336,0.2545322697606961,1.2750133761369715,8.02011771000535,4.621268057784912,26.686811128945962,1.662413055109684,0.15968432316746922,20.31334938469769,22.25588550026752,-2.2,1.0,-1.1,-0.014243445692883897,-2.1973247726056715,-2.7013108614232206,-4.836062065275549,-2.7,2010.0,2012.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Adams,1995.0,32.0,0.0,263.0,37.0,92.0,0.4021739130434783,10.0,26.0,0.38461538461538464,27.0,66.0,0.4090909090909091,0.4565217391304348,17.0,28.0,0.6071428571428571,9.0,21.0,30.0,19.0,19.0,7.0,16.0,26.0,101.0,13.056653992395436,0.4840874233128834,0.2826086956521739,0.3043478260869565,3.9604562737642586,9.110646387832698,6.468441064638784,11.343346007604561,3.793536121673004,2.1688212927756654,13.093536121673006,20.976045627376426,0.0,0.4,0.4,0.06969201520912548,-1.8627376425855515,1.4053231939163495,-0.4574144486692015,0.1,2015.0,2016.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Clarkson,1993.0,220.0,136.0,6425.0,1219.0,2765.0,0.44086799276672695,266.0,797.0,0.3337515683814304,953.0,1968.0,0.4842479674796748,0.4889692585895117,429.0,530.0,0.8094339622641509,198.0,552.0,750.0,611.0,227.0,27.0,395.0,427.0,3133.0,14.449603112840464,0.5224801547595224,0.288245931283906,0.19168173598553345,3.2490272373540856,9.694832684824902,6.341789883268483,16.321120622568092,1.7602801556420231,0.352171206225681,11.609416342412453,23.03248249027237,4.2,1.5,5.7,0.04236326848249028,0.3734007782101168,-2.043003891050584,-1.6322957198443582,0.6,2015.0,2017.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Crawford,1989.0,276.0,99.0,6790.0,1274.0,3103.0,0.4105704157267161,322.0,1027.0,0.3135345666991237,952.0,2076.0,0.4585741811175337,0.4624556880438285,529.0,641.0,0.8252730109204368,151.0,548.0,699.0,870.0,195.0,22.0,524.0,430.0,3399.0,14.062474226804126,0.5020620140382388,0.3309700290041895,0.206574282951982,2.4910751104565536,9.205081001472756,5.795920471281296,22.2420176730486,1.4774668630338734,0.2381885125184094,13.438630338733434,25.85497790868925,1.6,4.6,6.1,0.04326863033873343,0.22256259204712814,-2.32780559646539,-2.090117820324006,-0.1999999999999999,2011.0,2017.0,7.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Farmar,1987.0,504.0,40.0,9840.0,1460.0,3452.0,0.4229432213209733,583.0,1559.0,0.3739576651699808,877.0,1893.0,0.4632857897517169,0.5073870220162224,385.0,521.0,0.7389635316698656,161.0,797.0,958.0,1453.0,391.0,56.0,695.0,713.0,3888.0,13.290071138211383,0.5280829285784138,0.45162224797219,0.15092699884125144,1.8676321138211385,9.169817073170732,5.52780487804878,23.6260162601626,2.020894308943089,0.44030487804878055,15.860457317073172,19.961595528455288,6.000000000000001,7.800000000000002,13.8,0.0678163617886179,0.2593495934959349,-1.6112601626016259,-1.3342987804878048,1.7,2007.0,2017.0,11.0,0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
Jordan Hamilton,1991.0,151.0,21.0,2100.0,342.0,839.0,0.40762812872467225,137.0,384.0,0.3567708333333333,205.0,455.0,0.4505494505494506,0.4892729439809297,69.0,103.0,0.6699029126213593,89.0,340.0,429.0,127.0,73.0,34.0,102.0,144.0,890.0,13.342380952380953,0.5032115071467342,0.4576877234803337,0.12276519666269367,4.782523809523808,17.812809523809523,11.365428571428573,9.464428571428572,1.711142857142857,1.2567142857142857,10.455619047619047,20.42971428571429,1.0,2.1,3.0000000000000004,0.0688547619047619,-0.6346190476190476,-0.838904761904762,-1.4735238095238097,0.4,2012.0,2016.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Hill,1988.0,409.0,120.0,7692.0,1357.0,2733.0,0.4965239663373582,3.0,22.0,0.13636363636363635,1354.0,2711.0,0.49944669863519,0.4970728137577754,515.0,737.0,0.6987788331071914,879.0,1510.0,2389.0,322.0,150.0,272.0,426.0,875.0,3232.0,16.32141185647426,0.5285744190914801,0.008049762166117821,0.2696670325649469,12.552964118564743,21.908424336973475,17.15117004680187,6.957046281851274,0.961232449297972,2.665600624024961,12.307410296411856,20.058385335413405,8.7,7.6,16.5,0.1023621944877795,-1.7984399375975038,-0.19496879875195008,-1.980902236089444,-8.326672684688674e-17,2010.0,2017.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan McRae,1992.0,59.0,5.0,579.0,92.0,228.0,0.4035087719298245,28.0,73.0,0.3835616438356164,64.0,155.0,0.4129032258064516,0.4649122807017544,48.0,62.0,0.7741935483870968,10.0,50.0,60.0,44.0,11.0,7.0,29.0,48.0,260.0,11.215544041450775,0.5092447508617988,0.3201754385964912,0.2719298245614035,1.96839378238342,9.398963730569946,5.7,11.94663212435233,0.8989637305699482,0.9968911917098446,9.955440414507773,21.8440414507772,0.1,0.30000000000000004,0.6000000000000001,0.04256476683937824,-2.7569948186528506,-2.9683937823834188,-5.7590673575129525,-0.5,2016.0,2017.0,2.0,0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
Jordan Mickey,1995.0,41.0,1.0,198.0,23.0,56.0,0.4107142857142857,0.0,1.0,0.0,23.0,55.0,0.41818181818181815,0.4107142857142857,13.0,24.0,0.5416666666666666,19.0,28.0,47.0,8.0,3.0,17.0,10.0,17.0,59.0,11.383333333333335,0.4432091346153846,0.017857142857142856,0.42857142857142855,10.572727272727274,15.507575757575754,13.025757575757575,5.804545454545455,0.7833333333333334,6.839393939393939,14.068181818181818,16.939393939393938,-0.1,0.30000000000000004,0.2,0.04521212121212122,-6.16060606060606,1.8212121212121213,-4.339393939393939,-0.1,2016.0,2017.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Williams,1991.0,43.0,5.0,635.0,77.0,152.0,0.506578947368421,0.0,0.0,0.0,77.0,152.0,0.506578947368421,0.506578947368421,43.0,66.0,0.6515151515151515,66.0,90.0,156.0,11.0,21.0,15.0,23.0,61.0,197.0,14.5,0.5440786566504641,0.0,0.4342105263157895,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,1.0,0.4,1.3,0.101,-1.9,-1.1,-3.1,-0.2,2012.0,2012.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jorge Garbajosa,1978.0,74.0,60.0,1983.0,230.0,554.0,0.4151624548736462,72.0,209.0,0.3444976076555024,158.0,345.0,0.4579710144927536,0.48014440433213,57.0,78.0,0.7307692307692307,50.0,295.0,345.0,128.0,81.0,15.0,65.0,92.0,589.0,12.03656076651538,0.5005779167799836,0.37725631768953066,0.1407942238267148,2.911195158850227,17.626878466969238,10.267170953101363,9.943267776096821,2.1037317196167424,0.5776096822995461,9.961169944528493,15.252244074634392,0.6,2.5,3.1,0.07299243570347959,-0.8410489157841654,1.6067070095814422,0.6693898134140193,1.4,2007.0,2008.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Jorge Gutierrez,1989.0,47.0,3.0,482.0,53.0,106.0,0.5,3.0,17.0,0.17647058823529413,50.0,89.0,0.5617977528089888,0.5141509433962265,28.0,36.0,0.7777777777777778,8.0,46.0,54.0,69.0,19.0,1.0,32.0,65.0,137.0,10.894398340248964,0.5622127380170715,0.16037735849056606,0.33962264150943394,1.9574688796680495,10.999170124481328,6.471784232365147,22.204356846473033,2.08091286307054,0.15186721991701246,20.66991701244813,14.695435684647302,0.4,0.5,0.8,0.08252074688796683,-2.328423236514523,-0.9365145228215768,-3.2649377593360986,-0.1,2014.0,2016.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
